Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
47.250859,2.25797e-07,0,1.97535e-06,0,4.69134e-08,0,1.62284e-06,0,7.10383e-08,0,5.10043e-07,0,5.98368e-07,0,1.73803e-06,0,3.01415e-06,0,6.04918e-07,0,3.76948e-08,0,2.64188e-07,0,3.78629e-07,0,5.10635e-07,0,8.98362e-07,0,2.08227e-06,0
48.109966,2.70027e-07,0,2.36002e-06,0,5.59384e-08,0,1.89908e-06,0,8.42662e-08,0,6.07481e-07,0,7.12811e-07,0,2.05094e-06,0,3.60741e-06,0,7.23751e-07,0,4.4178e-08,0,3.18861e-07,0,4.52002e-07,0,6.07647e-07,0,1.06874e-06,0,2.48451e-06,0
48.969072,3.23524e-07,0,2.82824e-06,0,6.75887e-08,0,2.32017e-06,0,1.01456e-07,0,7.30045e-07,0,8.56481e-07,0,2.48268e-06,0,4.32684e-06,0,8.68029e-07,0,5.42424e-08,0,3.80127e-07,0,5.42599e-07,0,7.31072e-07,0,1.28476e-06,0,2.98005e-06,0
49.828179,3.84084e-07,0,3.36633e-06,0,8.12508e-08,0,2.84823e-06,0,1.21977e-07,0,8.72837e-07,0,1.02365e-06,0,3.00663e-06,0,5.16039e-06,0,1.03401e-06,0,6.6757e-08,0,4.47399e-07,0,6.47213e-07,0,8.7505e-07,0,1.53769e-06,0,3.55519e-06,0
50.687285,4.60455e-07,0,4.03283e-06,0,9.74028e-08,0,3.40337e-06,0,1.46317e-07,0,1.04526e-06,0,1.22417e-06,0,3.59865e-06,0,6.16789e-06,0,1.23748e-06,0,7.9899e-08,0,5.35599e-07,0,7.75228e-07,0,1.04756e-06,0,1.84038e-06,0,4.25651e-06,0
51.546392,5.55495e-07,0,4.84856e-06,0,1.16379e-07,0,3.96846e-06,0,1.74432e-07,0,1.25268e-06,0,1.46565e-06,0,4.25348e-06,0,7.39549e-06,0,1.48588e-06,0,9.30826e-08,0,6.52725e-07,0,9.30775e-07,0,1.25392e-06,0,2.19783e-06,0,5.10956e-06,0
52.405498,6.65359e-07,0,5.79722e-06,0,1.39245e-07,0,4.66232e-06,0,2.07457e-07,0,1.49571e-06,0,1.74612e-06,0,5.03249e-06,0,8.85979e-06,0,1.77617e-06,0,1.09865e-07,0,7.86665e-07,0,1.11336e-06,0,1.49587e-06,0,2.62025e-06,0,6.10933e-06,0
53.264605,7.95802e-07,0,6.93962e-06,0,1.68221e-07,0,5.72224e-06,0,2.49697e-07,0,1.7966e-06,0,2.09988e-06,0,6.10665e-06,0,1.06237e-05,0,2.13374e-06,0,1.35308e-07,0,9.3695e-07,0,1.33459e-06,0,1.79848e-06,0,3.15086e-06,0,7.32111e-06,0
54.123711,9.45456e-07,0,8.26052e-06,0,2.02091e-07,0,7.00928e-06,0,3.0012e-07,0,2.1481e-06,0,2.50878e-06,0,7.39139e-06,0,1.26657e-05,0,2.542e-06,0,1.66146e-07,0,1.1036e-06,0,1.59307e-06,0,2.15256e-06,0,3.76758e-06,0,8.72873e-06,0
54.982818,1.13635e-06,0,9.92893e-06,0,2.42605e-07,0,8.3511e-06,0,3.60493e-07,0,2.577e-06,0,3.00452e-06,0,8.84035e-06,0,1.51618e-05,0,3.0484e-06,0,1.98253e-07,0,1.32678e-06,0,1.91099e-06,0,2.58164e-06,0,4.51319e-06,0,1.04727e-05,0
55.841924,1.37117e-06,0,1.19307e-05,0,2.89984e-07,0,9.72605e-06,0,4.29529e-07,0,3.08742e-06,0,3.59623e-06,0,1.04425e-05,0,1.82021e-05,0,3.65959e-06,0,2.30773e-07,0,1.61699e-06,0,2.29582e-06,0,3.08813e-06,0,5.39225e-06,0,1.25704e-05,0
56.701031,1.64359e-06,0,1.42827e-05,0,3.47965e-07,0,1.15047e-05,0,5.11932e-07,0,3.69193e-06,0,4.29607e-06,0,1.24011e-05,0,2.17705e-05,0,4.38485e-06,0,2.74332e-07,0,1.94987e-06,0,2.74899e-06,0,3.69231e-06,0,6.44599e-06,0,1.50439e-05,0
57.560137,1.96343e-06,0,1.70865e-05,0,4.20551e-07,0,1.41491e-05,0,6.16544e-07,0,4.43542e-06,0,5.16266e-06,0,1.50696e-05,0,2.61636e-05,0,5.26131e-06,0,3.3894e-07,0,2.31673e-06,0,3.29464e-06,0,4.4379e-06,0,7.74122e-06,0,1.80299e-05,0
58.419244,2.33406e-06,0,2.03425e-05,0,5.04813e-07,0,1.72895e-05,0,7.40508e-07,0,5.30345e-06,0,6.16579e-06,0,1.82104e-05,0,3.11643e-05,0,6.26346e-06,0,4.14765e-07,0,2.73317e-06,0,3.93164e-06,0,5.31196e-06,0,9.24792e-06,0,2.15012e-05,0
59.278351,2.81335e-06,0,2.45006e-05,0,6.0703e-07,0,2.05442e-05,0,8.90543e-07,0,6.37312e-06,0,7.39756e-06,0,2.17713e-05,0,3.74153e-05,0,7.53221e-06,0,4.93941e-07,0,3.29948e-06,0,4.72695e-06,0,6.37934e-06,0,1.1102e-05,0,2.58458e-05,0
60.137457,3.39461e-06,0,2.94466e-05,0,7.26418e-07,0,2.39229e-05,0,1.06111e-06,0,7.63418e-06,0,8.8513e-06,0,2.5705e-05,0,4.49196e-05,0,9.04394e-06,0,5.75268e-07,0,4.02341e-06,0,5.68e-06,0,7.63247e-06,0,1.32589e-05,0,3.1027e-05,0
60.996564,4.07204e-06,0,3.52812e-05,0,8.7406e-07,0,2.84801e-05,0,1.26758e-06,0,9.14168e-06,0,1.05947e-05,0,3.06577e-05,0,5.37964e-05,0,1.08491e-05,0,6.8865e-07,0,4.84569e-06,0,6.80755e-06,0,9.13902e-06,0,1.58804e-05,0,3.71673e-05,0
61.855670,4.86103e-06,0,4.22067e-05,0,1.05687e-06,0,3.51003e-05,0,1.5278e-06,0,1.09876e-05,0,1.27272e-05,0,3.72784e-05,0,6.46608e-05,0,1.30122e-05,0,8.5338e-07,0,5.74858e-06,0,8.15553e-06,0,1.09906e-05,0,1.90824e-05,0,4.45471e-05,0
62.714777,5.78323e-06,0,5.03176e-05,0,1.26986e-06,0,4.27346e-05,0,1.83605e-06,0,1.31331e-05,0,1.51914e-05,0,4.49881e-05,0,7.71225e-05,0,1.552e-05,0,1.04241e-06,0,6.79506e-06,0,9.73928e-06,0,1.31504e-05,0,2.28052e-05,0,5.31147e-05,0
