realTime 	 junk 	 GPS LAT 	 GPS LONG 	 GPS ALT 	 heading 	 junk 	 junk 	 junk
2768737	0	-84.3051	100.825	36452.6	302.919	0	0	0
2768747	0	-84.3056	100.819	36453.1	297.404	0	0	0
2768757	0	-84.306	100.813	36453.6	291.752	0	0	0
2768767	0	-84.3065	100.807	36454.1	285.382	0	0	0
2768777	0	-84.307	100.8	36454.7	278.479	0	0	0
2768787	0	-84.3075	100.794	36455.4	270.799	0	0	0
2768797	0	-84.308	100.788	36456.1	262.717	0	0	0
2768807	0	-84.3084	100.781	36456.8	254.42	0	0	0
2768817	0	-84.3089	100.775	36457.7	246.566	0	0	0
2768827	0	-84.3094	100.769	36458.7	239.378	0	0	0
2768837	0	-84.3099	100.763	36459.7	232.874	0	0	0
2768847	0	-84.3104	100.756	36460.8	226.816	0	0	0
2768857	0	-84.3109	100.75	36461.7	220.966	0	0	0
2768867	0	-84.3115	100.744	36462.4	214.808	0	0	0
2768877	0	-84.312	100.738	36462.8	207.971	0	0	0
2768887	0	-84.3125	100.732	36462.8	200.708	0	0	0
2768897	0	-84.313	100.725	36462.4	192.637	0	0	0
2768907	0	-84.3136	100.719	36461.6	184.481	0	0	0
2768917	0	-84.3141	100.713	36460.5	176.239	0	0	0
2768927	0	-84.3146	100.707	36459	168.243	0	0	0
2768937	0	-84.3151	100.701	36457.3	161.082	0	0	0
2768947	0	-84.3157	100.695	36455.3	154.715	0	0	0
2768957	0	-84.3162	100.689	36453.3	148.969	0	0	0
2768967	0	-84.3168	100.683	36451.3	143.49	0	0	0
2768977	0	-84.3173	100.677	36449.6	138.065	0	0	0
2768987	0	-84.3178	100.67	36448.2	132.26	0	0	0
2768997	0	-84.3184	100.664	36447.4	125.453	0	0	0
2769007	0	-84.3189	100.658	36447.1	118.01	0	0	0
2769017	0	-84.3195	100.653	36447.6	110.044	0	0	0
2769027	0	-84.32	100.647	36448.6	101.642	0	0	0
2769037	0	-84.3206	100.641	36450.3	93.4389	0	0	0
2769047	0	-84.3211	100.635	36452.5	85.977	0	0	0
2769057	0	-84.3217	100.629	36455.1	79.3133	0	0	0
2769067	0	-84.3222	100.623	36458.1	73.4073	0	0	0
2769077	0	-84.3228	100.617	36461.3	68.3599	0	0	0
2769087	0	-84.3233	100.612	36464.6	63.474	0	0	0
2769097	0	-84.3239	100.606	36467.9	58.4913	0	0	0
2769107	0	-84.3245	100.6	36470.9	52.9109	0	0	0
2769117	0	-84.325	100.595	36473.7	46.5833	0	0	0
2769127	0	-84.3256	100.589	36476	39.3543	0	0	0
2769137	0	-84.3261	100.583	36477.9	31.2774	0	0	0
2769147	0	-84.3267	100.578	36479.2	23.0766	0	0	0
2769157	0	-84.3273	100.572	36480	14.7671	0	0	0
2769167	0	-84.3278	100.566	36480.3	7.1817	0	0	0
2769177	0	-84.3284	100.561	36480.1	0.2226	0	0	0
2769187	0	-84.3289	100.555	36479.6	354.413	0	0	0
2769197	0	-84.3295	100.549	36478.8	348.947	0	0	0
2769207	0	-84.3301	100.544	36477.9	343.955	0	0	0
2769217	0	-84.3306	100.538	36477.1	338.887	0	0	0
2769227	0	-84.3312	100.533	36476.3	333.313	0	0	0
2769237	0	-84.3317	100.527	36475.7	327.147	0	0	0
2769247	0	-84.3323	100.522	36475.4	320.08	0	0	0
2769257	0	-84.3329	100.516	36475.4	312.476	0	0	0
2769267	0	-84.3334	100.51	36475.6	304.354	0	0	0
2769277	0	-84.334	100.505	36476.2	999	0	0	0
2769287	0	-84.3345	100.499	36477.1	999	0	0	0
2769297	0	-84.3351	100.494	36478.2	282.579	0	0	0
2769307	0	-84.3357	100.488	36479.5	276.587	0	0	0
2769317	0	-84.3362	100.483	36480.8	271.374	0	0	0
2769327	0	-84.3368	100.477	36482.1	266.397	0	0	0
2769337	0	-84.3374	100.472	36483.4	261.515	0	0	0
2769347	0	-84.3379	100.466	36484.5	255.929	0	0	0
2769357	0	-84.3385	100.461	36485.5	249.936	0	0	0
2769367	0	-84.3391	100.455	36486.2	243.174	0	0	0
2769377	0	-84.3396	100.45	36486.6	236.146	0	0	0
2769387	0	-84.3402	100.444	36486.6	228.444	0	0	0
2769397	0	-84.3408	100.439	36486.1	220.891	0	0	0
2769407	0	-84.3413	100.433	36485.2	213.497	0	0	0
2769417	0	-84.3419	100.428	36483.9	206.429	0	0	0
2769427	0	-84.3424	100.422	36482.1	199.926	0	0	0
2769437	0	-84.343	100.417	36479.9	194.035	0	0	0
2769447	0	-84.3435	100.411	36477.2	188.454	0	0	0
2769457	0	-84.3441	100.406	36474.2	182.854	0	0	0
2769467	0	-84.3446	100.4	36470.7	177.205	0	0	0
2769477	0	-84.3452	100.395	36466.9	170.717	0	0	0
2769487	0	-84.3457	100.39	36462.9	164.075	0	0	0
2769497	0	-84.3463	100.384	36458.6	156.792	0	0	0
2769507	0	-84.3468	100.379	36454.2	149.296	0	0	0
2769517	0	-84.3473	100.374	36449.8	141.859	0	0	0
2769527	0	-84.3479	100.369	36445.4	134.979	0	0	0
2769537	0	-84.3484	100.364	36441.3	128.251	0	0	0
2769547	0	-84.3489	100.359	36437.5	122.297	0	0	0
2769557	0	-84.3495	100.354	36434.2	116.323	0	0	0
2769567	0	-84.35	100.349	36431.4	110.531	0	0	0
2769577	0	-84.3505	100.344	36429.3	104.506	0	0	0
2769587	0	-84.3511	100.339	36428	97.9896	0	0	0
2769597	0	-84.3516	100.334	36427.5	90.9685	0	0	0
2769607	0	-84.3522	100.329	36427.8	83.7827	0	0	0
2769616	0	-84.3526	100.325	36428.8	76.9461	0	0	0
2769626	0	-84.3532	100.32	36430.5	69.5639	0	0	0
2769636	0	-84.3537	100.316	36432.8	62.2814	0	0	0
2769646	0	-84.3543	100.311	36435.5	55.6141	0	0	0
2769656	0	-84.3548	100.307	36438.6	49.3484	0	0	0
2769666	0	-84.3554	100.302	36441.8	43.4349	0	0	0
2769676	0	-84.356	100.297	36445.1	37.5784	0	0	0
2769686	0	-84.3565	100.293	36448.4	31.3423	0	0	0
2769696	0	-84.3571	100.288	36451.6	24.9249	0	0	0
2769706	0	-84.3576	100.284	36454.4	17.6397	0	0	0
2769716	0	-84.3582	100.279	36457	10.3839	0	0	0
2769726	0	-84.3587	100.274	36459	2.9105	0	0	0
2769736	0	-84.3593	100.269	36460.6	355.845	0	0	0
2769746	0	-84.3599	100.265	36461.7	349.093	0	0	0
2769756	0	-84.3604	100.26	36462.2	343.073	0	0	0
2769766	0	-84.361	100.255	36462.3	337.518	0	0	0
2769776	0	-84.3615	100.25	36462.1	332.256	0	0	0
2769786	0	-84.3621	100.245	36461.6	327.043	0	0	0
2769796	0	-84.3626	100.24	36461.1	321.576	0	0	0
2769806	0	-84.3631	100.235	36460.6	315.557	0	0	0
2769816	0	-84.3637	100.23	36460.2	308.909	0	0	0
2769826	0	-84.3642	100.225	36460	301.826	0	0	0
2769836	0	-84.3648	100.22	36460.1	294.299	0	0	0
2769846	0	-84.3653	100.215	36460.5	286.906	0	0	0
2769856	0	-84.3658	100.21	36461.3	279.91	0	0	0
2769866	0	-84.3664	100.205	36462.6	273.285	0	0	0
2769876	0	-84.3669	100.2	36464.2	267.641	0	0	0
2769886	0	-84.3674	100.195	36466.2	262.258	0	0	0
2769896	0	-84.368	100.19	36468.3	257.18	0	0	0
2769906	0	-84.3685	100.185	36470.6	252.019	0	0	0
2769916	0	-84.369	100.18	36472.9	246.498	0	0	0
2769926	0	-84.3696	100.176	36475.1	240.52	0	0	0
2769936	0	-84.3701	100.171	36477.1	233.6	0	0	0
2769946	0	-84.3706	100.166	36478.8	226.433	0	0	0
2769956	0	-84.3711	100.162	36480.1	218.814	0	0	0
2769966	0	-84.3717	100.157	36481.2	210.859	0	0	0
2769976	0	-84.3722	100.152	36482	203.117	0	0	0
2769986	0	-84.3727	100.148	36482.6	195.876	0	0	0
2769996	0	-84.3732	100.143	36482.9	188.935	0	0	0
2770006	0	-84.3738	100.139	36483.1	182.709	0	0	0
2770016	0	-84.3743	100.134	36483.1	176.963	0	0	0
2770026	0	-84.3748	100.13	36483	171.393	0	0	0
2770036	0	-84.3753	100.125	36482.8	165.779	0	0	0
2770046	0	-84.3759	100.121	36482.4	159.539	0	0	0
2770056	0	-84.3764	100.116	36481.9	153.095	0	0	0
2770066	0	-84.3769	100.112	36481.3	145.978	0	0	0
2770076	0	-84.3774	100.107	36480.6	138.781	0	0	0
2770086	0	-84.3779	100.103	36479.7	131.345	0	0	0
2770096	0	-84.3785	100.098	36478.7	124.302	0	0	0
2770106	0	-84.379	100.094	36477.6	117.612	0	0	0
2770116	0	-84.3795	100.089	36476.3	111.57	0	0	0
2770126	0	-84.38	100.084	36474.9	105.69	0	0	0
2770136	0	-84.3805	100.08	36473.4	100.188	0	0	0
2770146	0	-84.381	100.075	36472.1	94.338	0	0	0
2770156	0	-84.3815	100.071	36471	88.6394	0	0	0
2770166	0	-84.382	100.066	36470.2	82.3663	0	0	0
2770176	0	-84.3825	100.061	36469.9	75.8212	0	0	0
2770186	0	-84.383	100.057	36470.2	68.921	0	0	0
2770196	0	-84.3836	100.052	36471	62.1504	0	0	0
2770206	0	-84.3841	100.048	36472.4	55.4417	0	0	0
2770216	0	-84.3846	100.043	36474.3	49.1978	0	0	0
2770226	0	-84.3851	100.039	36476.6	43.338	0	0	0
2770236	0	-84.3856	100.034	36479.3	37.8269	0	0	0
2770246	0	-84.3862	100.03	36482.1	-999.99	0	0	0
2770256	0	-84.3867	100.025	36485	-999.99	0	0	0
2770266	0	-84.3872	100.021	36487.6	-999.99	0	0	0
2770276	0	-84.3877	100.017	36489.8	-999.99	0	0	0
2770286	0	-84.3883	100.013	36491.5	-999.99	0	0	0
2770296	0	-84.3888	100.008	36492.5	-999.99	0	0	0
2770306	0	-84.3893	100.004	36492.8	-999.99	0	0	0
2770316	0	-84.3899	100	36492.3	-999.99	0	0	0
2770326	0	-84.3904	99.996	36491.1	-999.99	0	0	0
2770336	0	-84.391	99.9919	36489.3	-999.99	0	0	0
2770346	0	-84.3915	99.9878	36486.9	-999.99	0	0	0
2770356	0	-84.3921	99.9837	36483.9	-999.99	0	0	0
2770366	0	-84.3926	99.9797	36480.6	317.934	0	0	0
2770376	0	-84.3932	99.9756	36477.2	312.721	0	0	0
2770386	0	-84.3937	99.9716	36473.8	307.15	0	0	0
2770396	0	-84.3943	99.9675	36470.6	301.019	0	0	0
2770406	0	-84.3948	99.9635	36467.8	294.804	0	0	0
2770416	0	-84.3954	99.9594	36465.6	288.131	0	0	0
2770426	0	-84.3959	99.9554	36464.1	281.73	0	0	0
2770436	0	-84.3965	99.9513	36463.5	275.382	0	0	0
2770446	0	-84.397	99.9472	36463.8	269.65	0	0	0
2770456	0	-84.3976	99.9432	36465.1	264.177	0	0	0
2770466	0	-84.3981	99.9391	36467.4	259.023	0	0	0
2770476	0	-84.3987	99.9351	36470.6	254.001	0	0	0
2770486	0	-84.3992	99.9311	36474.6	249.023	0	0	0
2770496	0	-84.3998	99.9271	36479.4	243.658	0	0	0
2770506	0	-84.4004	99.9231	36484.8	238.053	0	0	0
2770516	0	-84.4009	99.9191	36490.4	232.081	0	0	0
2770526	0	-84.4014	99.9151	36496.2	226.032	0	0	0
2770536	0	-84.402	99.9112	36501.9	219.982	0	0	0
2770546	0	-84.4025	99.9072	36507.3	213.741	0	0	0
2770556	0	-84.4031	99.9033	36512.2	207.621	0	0	0
2770566	0	-84.4036	99.8993	36516.3	201.718	0	0	0
2770576	0	-84.4041	99.8954	36519.6	195.878	0	0	0
2770586	0	-84.4047	99.8914	36521.8	190.033	0	0	0
2770596	0	-84.4052	99.8875	36522.8	184.559	0	0	0
2770606	0	-84.4057	99.8836	36522.7	179.117	0	0	0
2770616	0	-84.4062	99.8796	36521.4	173.902	0	0	0
2770626	0	-84.4068	99.8757	36519	168.714	0	0	0
2770636	0	-84.4073	99.8717	36515.8	163.58	0	0	0
2770646	0	-84.4078	99.8677	36511.9	158.37	0	0	0
2770656	0	-84.4083	99.8636	36507.6	153.235	0	0	0
2770666	0	-84.4088	99.8596	36503.2	148.09	0	0	0
2770676	0	-84.4093	99.8555	36498.9	142.839	0	0	0
2770686	0	-84.4098	99.8514	36495.1	137.982	0	0	0
2770696	0	-84.4103	99.8473	36491.9	133.051	0	0	0
2770706	0	-84.4108	99.8432	36489.5	128.133	0	0	0
2770716	0	-84.4113	99.8391	36487.9	123.18	0	0	0
2770726	0	-84.4118	99.835	36487.2	118.234	0	0	0
2770736	0	-84.4123	99.8309	36487.4	112.884	0	0	0
2770746	0	-84.4128	99.8269	36488.3	107.405	0	0	0
2770756	0	-84.4133	99.8229	36490	101.59	0	0	0
2770766	0	-84.4138	99.8189	36492.1	95.7982	0	0	0
2770776	0	-84.4143	99.815	36494.5	90.0361	0	0	0
2770786	0	-84.4148	99.8111	36497.1	84.2593	0	0	0
2770796	0	-84.4153	99.8073	36499.6	78.6919	0	0	0
2770806	0	-84.4157	99.8035	36501.8	73.4247	0	0	0
2770816	0	-84.4162	99.7997	36503.6	68.0341	0	0	0
2770826	0	-84.4167	99.796	36504.9	62.629	0	0	0
2770836	0	-84.4172	99.7923	36505.7	57.1333	0	0	0
2770846	0	-84.4177	99.7887	36505.8	51.4443	0	0	0
2770856	0	-84.4182	99.785	36505.4	45.6422	0	0	0
2770866	0	-84.4187	99.7814	36504.4	39.7391	0	0	0
2770876	0	-84.4192	99.7779	36502.9	33.6392	0	0	0
2770886	0	-84.4197	99.7743	36501	27.5647	0	0	0
2770896	0	-84.4202	99.7708	36498.8	21.4038	0	0	0
2770906	0	-84.4207	99.7672	36496.3	15.5576	0	0	0
2770916	0	-84.4212	99.7637	36493.6	9.6799	0	0	0
2770926	0	-84.4216	99.7601	36490.8	4.2704	0	0	0
2770936	0	-84.4221	99.7566	36488	359.066	0	0	0
2770946	0	-84.4226	99.753	36485.2	354.064	0	0	0
2770956	0	-84.4231	99.7494	36482.5	349.454	0	0	0
2770966	0	-84.4236	99.7458	36480.1	344.771	0	0	0
2770976	0	-84.4241	99.7422	36477.9	339.726	0	0	0
2770986	0	-84.4246	99.7386	36476.1	334.911	0	0	0
2770996	0	-84.4251	99.7349	36474.7	329.549	0	0	0
2771006	0	-84.4256	99.7312	36473.8	323.925	0	0	0
2771016	0	-84.4261	99.7275	36473.4	318.407	0	0	0
2771026	0	-84.4266	99.7238	36473.6	312.715	0	0	0
2771036	0	-84.4271	99.7201	36474.2	307.492	0	0	0
2771046	0	-84.4276	99.7164	36475.4	302.467	0	0	0
2771056	0	-84.4281	99.7127	36477	297.806	0	0	0
2771066	0	-84.4286	99.709	36478.8	293.311	0	0	0
2771076	0	-84.4291	99.7054	36480.9	288.863	0	0	0
2771086	0	-84.4296	99.7018	36483.1	284.158	0	0	0
2771096	0	-84.4301	99.6982	36485.2	279.613	0	0	0
2771106	0	-84.4305	99.6946	36487.3	274.453	0	0	0
2771116	0	-84.431	99.691	36489.2	269.15	0	0	0
2771126	0	-84.4315	99.6874	36491	263.503	0	0	0
2771136	0	-84.432	99.6839	36492.6	257.923	0	0	0
2771146	0	-84.4325	99.6804	36494	252.401	0	0	0
2771156	0	-84.433	99.6768	36495.2	247.003	0	0	0
2771166	0	-84.4335	99.6733	36496.2	241.82	0	0	0
2771176	0	-84.434	99.6698	36497.1	237.129	0	0	0
2771186	0	-84.4345	99.6663	36498	232.514	0	0	0
2771196	0	-84.435	99.6628	36498.8	228.314	0	0	0
2771206	0	-84.4355	99.6593	36499.5	224.023	0	0	0
2771216	0	-84.4359	99.6559	36500.1	219.616	0	0	0
2771226	0	-84.4364	99.6524	36500.5	214.821	0	0	0
2771236	0	-84.4369	99.6489	36500.9	209.846	0	0	0
2771246	0	-84.4374	99.6454	36501	204.286	0	0	0
2771256	0	-84.4379	99.6419	36500.8	198.709	0	0	0
2771266	0	-84.4384	99.6384	36500.3	192.932	0	0	0
2771276	0	-84.4389	99.6349	36499.4	187.657	0	0	0
2771286	0	-84.4394	99.6313	36498	182.708	0	0	0
2771296	0	-84.4399	99.6278	36496.1	178.153	0	0	0
2771306	0	-84.4404	99.6243	36493.8	174.041	0	0	0
2771316	0	-84.4409	99.6207	36491	170.322	0	0	0
2771326	0	-84.4414	99.6172	36487.9	166.453	0	0	0
2771336	0	-84.4419	99.6136	36484.4	162.319	0	0	0
2771346	0	-84.4424	99.6099	36480.7	157.878	0	0	0
2771356	0	-84.4429	99.6063	36477	152.952	0	0	0
2771366	0	-84.4434	99.6026	36473.3	147.841	0	0	0
2771376	0	-84.4439	99.599	36470	142.747	0	0	0
2771386	0	-84.4444	99.5953	36467.1	137.815	0	0	0
2771396	0	-84.445	99.5916	36464.8	133.127	0	0	0
2771406	0	-84.4455	99.5879	36463	129.203	0	0	0
2771416	0	-84.446	99.5842	36462.1	125.207	0	0	0
2771426	0	-84.4465	99.5806	36461.9	121.624	0	0	0
2771436	0	-84.447	99.577	36462.6	117.807	0	0	0
2771446	0	-84.4475	99.5734	36464	113.608	0	0	0
2771456	0	-84.4481	99.5699	36466.1	108.689	0	0	0
2771466	0	-84.4486	99.5665	36468.9	103.268	0	0	0
2771476	0	-84.4491	99.5631	36472.1	97.4488	0	0	0
2771486	0	-84.4496	99.5597	36475.7	91.4959	0	0	0
2771496	0	-84.4501	99.5564	36479.6	85.836	0	0	0
2771505	0	-84.4506	99.5535	36483.3	81.0024	0	0	0
2771515	0	-84.4511	99.5502	36487.4	76.3894	0	0	0
2771525	0	-84.4516	99.547	36491.5	72.3329	0	0	0
2771535	0	-84.4521	99.5439	36495.4	68.5368	0	0	0
2771545	0	-84.4526	99.5407	36499	64.9553	0	0	0
2771555	0	-84.4531	99.5376	36502.2	61.2895	0	0	0
2771565	0	-84.4536	99.5344	36504.9	57.132	0	0	0
2771575	0	-84.4541	99.5313	36507	52.539	0	0	0
2771585	0	-84.4546	99.5281	36508.5	47.5392	0	0	0
2771595	0	-84.4551	99.5249	36509.2	42.38	0	0	0
2771605	0	-84.4556	99.5217	36509.2	36.9946	0	0	0
2771615	0	-84.4561	99.5184	36508.4	32.0691	0	0	0
2771625	0	-84.4566	99.5152	36507.1	27.2374	0	0	0
2771635	0	-84.4571	99.5118	36505.2	23.0079	0	0	0
2771645	0	-84.4576	99.5084	36503	19.2838	0	0	0
2771655	0	-84.4581	99.505	36500.7	15.37	0	0	0
2771665	0	-84.4586	99.5015	36498.4	11.6525	0	0	0
2771675	0	-84.4591	99.498	36496.4	7.8495	0	0	0
2771685	0	-84.4596	99.4945	36494.7	3.4563	0	0	0
2771695	0	-84.4601	99.4909	36493.6	358.862	0	0	0
2771705	0	-84.4606	99.4874	36493.2	354.004	0	0	0
2771715	0	-84.4611	99.4838	36493.5	348.859	0	0	0
2771725	0	-84.4616	99.4803	36494.6	343.658	0	0	0
2771735	0	-84.4621	99.4767	36496.4	338.677	0	0	0
2771745	0	-84.4626	99.4732	36498.9	333.47	0	0	0
2771755	0	-84.4631	99.4697	36502	328.835	0	0	0
2771765	0	-84.4636	99.4663	36505.5	324.16	0	0	0
2771775	0	-84.4641	99.463	36509.4	319.53	0	0	0
2771785	0	-84.4646	99.4596	36513.2	314.756	0	0	0
2771795	0	-84.4651	99.4564	36516.9	309.759	0	0	0
2771805	0	-84.4656	99.4532	36520.3	304.487	0	0	0
2771815	0	-84.4661	99.45	36523.2	298.902	0	0	0
2771825	0	-84.4666	99.4469	36525.4	292.78	0	0	0
2771835	0	-84.4671	99.4437	36526.9	286.752	0	0	0
2771845	0	-84.4676	99.4407	36527.6	280.735	0	0	0
2771855	0	-84.468	99.4376	36527.4	275.077	0	0	0
2771865	0	-84.4685	99.4345	36526.6	269.813	0	0	0
2771875	0	-84.469	99.4314	36524.9	265.089	0	0	0
2771885	0	-84.4695	99.4283	36522.7	260.508	0	0	0
2771895	0	-84.47	99.4252	36519.9	256.32	0	0	0
2771905	0	-84.4705	99.422	36516.6	251.75	0	0	0
2771915	0	-84.4709	99.4189	36513.2	247.059	0	0	0
2771925	0	-84.4714	99.4157	36509.6	241.887	0	0	0
2771935	0	-84.4719	99.4124	36506.2	236.099	0	0	0
2771945	0	-84.4723	99.4092	36502.9	230.366	0	0	0
2771955	0	-84.4728	99.4058	36500.1	224.667	0	0	0
2771965	0	-84.4733	99.4025	36497.9	219.216	0	0	0
2771975	0	-84.4737	99.3991	36496.3	214.616	0	0	0
2771985	0	-84.4742	99.3957	36495.5	210.423	0	0	0
2771995	0	-84.4746	99.3922	36495.3	206.615	0	0	0
2772005	0	-84.4751	99.3888	36495.9	203.094	0	0	0
2772015	0	-84.4755	99.3853	36497.1	199.034	0	0	0
2772025	0	-84.476	99.3818	36498.9	194.384	0	0	0
2772035	0	-84.4765	99.3783	36501.1	189.388	0	0	0
2772045	0	-84.4769	99.3748	36503.7	183.624	0	0	0
2772055	0	-84.4774	99.3713	36506.5	177.599	0	0	0
2772065	0	-84.4778	99.3679	36509.3	171.585	0	0	0
2772073	0	-84.4782	99.3652	36511.5	166.861	0	0	0
2772083	0	-84.4787	99.3618	36514	161.603	0	0	0
2772093	0	-84.4791	99.3585	36516.2	156.622	0	0	0
2772103	0	-84.4796	99.3552	36518	152.295	0	0	0
2772113	0	-84.4801	99.352	36519.2	148.208	0	0	0
2772123	0	-84.4805	99.3488	36519.8	144.041	0	0	0
2772133	0	-84.481	99.3457	36519.8	139.709	0	0	0
2772143	0	-84.4815	99.3426	36519.2	135.007	0	0	0
2772153	0	-84.4819	99.3396	36518.2	129.733	0	0	0
2772163	0	-84.4824	99.3366	36516.7	124.085	0	0	0
2772173	0	-84.4828	99.3336	36515.1	118.267	0	0	0
2772183	0	-84.4833	99.3307	36513.4	112.507	0	0	0
2772193	0	-84.4838	99.3277	36511.7	106.969	0	0	0
2772203	0	-84.4843	99.3248	36510.3	101.794	0	0	0
2772213	0	-84.4847	99.3219	36509.3	97.1631	0	0	0
2772223	0	-84.4852	99.319	36508.8	92.9721	0	0	0
2772233	0	-84.4857	99.3161	36508.7	88.7371	0	0	0
2772243	0	-84.4861	99.3133	36509.2	84.5867	0	0	0
2772253	0	-84.4866	99.3104	36510.2	80.3428	0	0	0
2772263	0	-84.4871	99.3075	36511.7	75.582	0	0	0
2772273	0	-84.4876	99.3046	36513.6	70.5222	0	0	0
2772283	0	-84.488	99.3017	36515.6	65.3437	0	0	0
2772293	0	-84.4885	99.2988	36517.8	59.9586	0	0	0
2772303	0	-84.489	99.2959	36519.9	54.8652	0	0	0
2772313	0	-84.4895	99.293	36522	49.9454	0	0	0
2772323	0	-84.49	99.29	36523.7	45.7622	0	0	0
2772333	0	-84.4905	99.287	36525.2	41.8917	0	0	0
2772343	0	-84.491	99.2841	36526.4	38.423	0	0	0
2772353	0	-84.4915	99.2811	36527.1	34.992	0	0	0
2772363	0	-84.492	99.278	36527.4	31.2289	0	0	0
2772373	0	-84.4925	99.275	36527.4	27.1059	0	0	0
2772383	0	-84.4931	99.272	36527.1	22.3198	0	0	0
2772393	0	-84.4936	99.269	36526.6	16.8601	0	0	0
2772403	0	-84.4941	99.266	36526	11.1891	0	0	0
2772413	0	-84.4946	99.263	36525.3	5.2753	0	0	0
2772423	0	-84.4952	99.26	36524.7	359.742	0	0	0
2772433	0	-84.4957	99.257	36524.2	354.474	0	0	0
2772443	0	-84.4962	99.2541	36523.8	349.976	0	0	0
2772453	0	-84.4967	99.2512	36523.6	346.059	0	0	0
2772463	0	-84.4973	99.2483	36523.3	342.266	0	0	0
2772473	0	-84.4978	99.2455	36523	338.707	0	0	0
2772483	0	-84.4983	99.2427	36522.6	334.952	0	0	0
2772493	0	-84.4988	99.2399	36522.2	330.599	0	0	0
2772503	0	-84.4993	99.2371	36521.5	325.298	0	0	0
2772513	0	-84.4998	99.2344	36520.6	319.569	0	0	0
2772523	0	-84.5004	99.2317	36519.4	313.407	0	0	0
2772533	0	-84.5009	99.229	36517.9	307.357	0	0	0
2772543	0	-84.5014	99.2262	36516.1	301.542	0	0	0
2772553	0	-84.5019	99.2235	36514.2	296.429	0	0	0
2772563	0	-84.5024	99.2208	36512	291.767	0	0	0
2772573	0	-84.5029	99.2181	36509.7	287.508	0	0	0
2772583	0	-84.5034	99.2154	36507.2	283.65	0	0	0
2772593	0	-84.5039	99.2127	36504.7	279.588	0	0	0
2772603	0	-84.5045	99.21	36502.2	275.419	0	0	0
2772613	0	-84.505	99.2073	36499.7	270.506	0	0	0
2772623	0	-84.5055	99.2046	36497.3	265.431	0	0	0
2772633	0	-84.506	99.2019	36495.1	259.826	0	0	0
2772643	0	-84.5065	99.1992	36493.1	254.382	0	0	0
2772651	0	-84.507	99.197	36491.7	250.078	0	0	0
2772661	0	-84.5075	99.1943	36490.4	244.788	0	0	0
2772671	0	-84.508	99.1916	36489.4	240.212	0	0	0
2772681	0	-84.5085	99.1889	36488.9	235.943	0	0	0
2772691	0	-84.509	99.1862	36488.7	231.99	0	0	0
2772701	0	-84.5096	99.1835	36488.9	228.093	0	0	0
2772711	0	-84.5101	99.1808	36489.3	224.411	0	0	0
2772721	0	-84.5106	99.1782	36489.9	220.366	0	0	0
2772731	0	-84.5111	99.1756	36490.7	215.913	0	0	0
2772741	0	-84.5116	99.173	36491.5	211.276	0	0	0
2772751	0	-84.5121	99.1704	36492.3	206.245	0	0	0
2772761	0	-84.5126	99.1679	36492.9	201.04	0	0	0
2772771	0	-84.513	99.1654	36493.4	195.956	0	0	0
2772781	0	-84.5135	99.1629	36493.6	191.142	0	0	0
2772791	0	-84.514	99.1605	36493.6	186.599	0	0	0
2772801	0	-84.5145	99.1581	36493.3	182.208	0	0	0
2772811	0	-84.515	99.1558	36492.7	177.965	0	0	0
2772821	0	-84.5154	99.1534	36492	174.102	0	0	0
2772831	0	-84.5159	99.1511	36491.1	170.115	0	0	0
2772841	0	-84.5164	99.1489	36490.2	165.929	0	0	0
2772851	0	-84.5169	99.1467	36489.3	161.651	0	0	0
2772861	0	-84.5174	99.1444	36488.5	157.022	0	0	0
2772871	0	-84.5179	99.1423	36487.8	152.478	0	0	0
2772881	0	-84.5183	99.1401	36487.2	147.832	0	0	0
2772891	0	-84.5188	99.1379	36486.6	143.262	0	0	0
2772901	0	-84.5193	99.1358	36486.2	138.848	0	0	0
2772911	0	-84.5198	99.1336	36485.9	134.613	0	0	0
2772921	0	-84.5203	99.1315	36485.6	130.808	0	0	0
2772931	0	-84.5208	99.1293	36485.6	127.255	0	0	0
2772941	0	-84.5213	99.1272	36485.5	123.829	0	0	0
2772951	0	-84.5218	99.125	36485.6	120.532	0	0	0
2772961	0	-84.5223	99.1228	36485.9	116.911	0	0	0
2772971	0	-84.5229	99.1206	36486.3	113.12	0	0	0
2772981	0	-84.5234	99.1184	36486.9	109.258	0	0	0
2772991	0	-84.5239	99.1162	36487.7	105.166	0	0	0
2773001	0	-84.5244	99.1139	36488.6	100.913	0	0	0
2773011	0	-84.5249	99.1117	36489.7	96.5448	0	0	0
2773021	0	-84.5254	99.1095	36490.9	92.4468	0	0	0
2773031	0	-84.5259	99.1074	36492.1	88.2141	0	0	0
2773041	0	-84.5264	99.1052	36493.5	84.2963	0	0	0
2773051	0	-84.5269	99.1031	36494.7	80.5659	0	0	0
2773061	0	-84.5274	99.101	36495.9	76.9665	0	0	0
2773071	0	-84.5279	99.0989	36496.9	73.3721	0	0	0
2773081	0	-84.5284	99.0969	36497.7	69.4699	0	0	0
2773091	0	-84.5289	99.0949	36498.3	65.6749	0	0	0
2773101	0	-84.5294	99.0929	36498.6	61.6215	0	0	0
2773111	0	-84.5299	99.091	36498.5	57.2988	0	0	0
2773121	0	-84.5304	99.0891	36498.2	52.8611	0	0	0
2773131	0	-84.5309	99.0872	36497.7	48.5378	0	0	0
2773141	0	-84.5314	99.0853	36496.9	44.4113	0	0	0
