# Frequency[MHz],ampNF Ch0 [lin],ampNF Ch1 [lin],ampNF Ch2 [lin],ampNF Ch3 [lin],ampNF Ch4 [lin],ampNF Ch5 [lin],ampNF Ch6 [lin],ampNF Ch7 [lin],ampNF Ch8 [lin],ampNF Ch9 [lin],ampNF Ch10 [lin],ampNF Ch11 [lin],ampNF Ch12 [lin],ampNF Ch13 [lin],ampNF Ch14 [lin],ampNF Ch15 [lin]
953.908,3.83107,3.83107,3.83107,3.83107,3.83107,3.83107,3.83107,3.83107,3.83107,3.83107,3.83107,3.83107,3.83107,3.83107,3.83107,3.83107
955.912,3.85819,3.85819,3.85819,3.85819,3.85819,3.85819,3.85819,3.85819,3.85819,3.85819,3.85819,3.85819,3.85819,3.85819,3.85819,3.85819
957.916,3.88531,3.88531,3.88531,3.88531,3.88531,3.88531,3.88531,3.88531,3.88531,3.88531,3.88531,3.88531,3.88531,3.88531,3.88531,3.88531
959.92,3.91243,3.91243,3.91243,3.91243,3.91243,3.91243,3.91243,3.91243,3.91243,3.91243,3.91243,3.91243,3.91243,3.91243,3.91243,3.91243
961.924,3.93955,3.93955,3.93955,3.93955,3.93955,3.93955,3.93955,3.93955,3.93955,3.93955,3.93955,3.93955,3.93955,3.93955,3.93955,3.93955
963.928,3.96667,3.96667,3.96667,3.96667,3.96667,3.96667,3.96667,3.96667,3.96667,3.96667,3.96667,3.96667,3.96667,3.96667,3.96667,3.96667
965.932,3.99379,3.99379,3.99379,3.99379,3.99379,3.99379,3.99379,3.99379,3.99379,3.99379,3.99379,3.99379,3.99379,3.99379,3.99379,3.99379
967.936,4.0209,4.0209,4.0209,4.0209,4.0209,4.0209,4.0209,4.0209,4.0209,4.0209,4.0209,4.0209,4.0209,4.0209,4.0209,4.0209
969.94,4.04802,4.04802,4.04802,4.04802,4.04802,4.04802,4.04802,4.04802,4.04802,4.04802,4.04802,4.04802,4.04802,4.04802,4.04802,4.04802
971.944,4.07514,4.07514,4.07514,4.07514,4.07514,4.07514,4.07514,4.07514,4.07514,4.07514,4.07514,4.07514,4.07514,4.07514,4.07514,4.07514
973.948,4.10226,4.10226,4.10226,4.10226,4.10226,4.10226,4.10226,4.10226,4.10226,4.10226,4.10226,4.10226,4.10226,4.10226,4.10226,4.10226
975.952,4.12938,4.12938,4.12938,4.12938,4.12938,4.12938,4.12938,4.12938,4.12938,4.12938,4.12938,4.12938,4.12938,4.12938,4.12938,4.12938
977.956,4.1565,4.1565,4.1565,4.1565,4.1565,4.1565,4.1565,4.1565,4.1565,4.1565,4.1565,4.1565,4.1565,4.1565,4.1565,4.1565
979.96,4.18362,4.18362,4.18362,4.18362,4.18362,4.18362,4.18362,4.18362,4.18362,4.18362,4.18362,4.18362,4.18362,4.18362,4.18362,4.18362
981.964,4.21073,4.21073,4.21073,4.21073,4.21073,4.21073,4.21073,4.21073,4.21073,4.21073,4.21073,4.21073,4.21073,4.21073,4.21073,4.21073
983.968,4.23785,4.23785,4.23785,4.23785,4.23785,4.23785,4.23785,4.23785,4.23785,4.23785,4.23785,4.23785,4.23785,4.23785,4.23785,4.23785
985.972,4.26497,4.26497,4.26497,4.26497,4.26497,4.26497,4.26497,4.26497,4.26497,4.26497,4.26497,4.26497,4.26497,4.26497,4.26497,4.26497
987.976,4.29209,4.29209,4.29209,4.29209,4.29209,4.29209,4.29209,4.29209,4.29209,4.29209,4.29209,4.29209,4.29209,4.29209,4.29209,4.29209
989.98,4.31921,4.31921,4.31921,4.31921,4.31921,4.31921,4.31921,4.31921,4.31921,4.31921,4.31921,4.31921,4.31921,4.31921,4.31921,4.31921
991.984,4.34633,4.34633,4.34633,4.34633,4.34633,4.34633,4.34633,4.34633,4.34633,4.34633,4.34633,4.34633,4.34633,4.34633,4.34633,4.34633
993.988,4.37345,4.37345,4.37345,4.37345,4.37345,4.37345,4.37345,4.37345,4.37345,4.37345,4.37345,4.37345,4.37345,4.37345,4.37345,4.37345
995.992,4.40057,4.40057,4.40057,4.40057,4.40057,4.40057,4.40057,4.40057,4.40057,4.40057,4.40057,4.40057,4.40057,4.40057,4.40057,4.40057
997.996,4.42768,4.42768,4.42768,4.42768,4.42768,4.42768,4.42768,4.42768,4.42768,4.42768,4.42768,4.42768,4.42768,4.42768,4.42768,4.42768
1000,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11,1e+11
